state,county,fips,county_population,age65andolder_pct,median_hh_inc,density_pop,rural_pct,beds_per_1k,demo_rent_burden_pct,demo_home_value_usd,demo_median_rent_usd,demo_uninsured_pct,demo_disability65_pct,demo_health_access_per_1k,demo_risk_index
Alabama,Coffee,01031,50991.0,15.783177,47872.0,73.599998,47.195084,1.9415190916044007,28.15380760661698,144204.85893500352,1123.1492314533068,7.926331956782573,34.45585120593568,1.9415190916044007,0.26043339050016434
Alabama,Colbert,01033,54377.0,18.452654,43786.0,91.800003,43.894688,5.517038453758023,29.958569174595645,133045.71001111413,1093.1382582323708,8.947644830199048,35.27154525849726,5.517038453758023,0.6608638502830647
Alabama,Conecuh,01035,12697.0,20.264629,27609.0,15.6,80.949501,3.4653855241395606,31.447763258969403,90000.0,723.5344131807385,12.652559968261196,39.13372063839146,3.4653855241395606,1.675381678001548
Alabama,Coosa,01037,10864.0,18.667158,31910.0,17.700001,100.0,,31.086398535342443,90000.0,826.639147718981,12.379406898090808,38.14629188867024,2.0529427662080506,1.4115082763991205
Alabama,Covington,01039,37729.0,20.178112,37313.0,36.599998,69.651794,3.3926157597603965,30.271687687484796,91827.28161849001,941.2729022359334,10.593625958833572,35.50641204974872,3.3926157597603965,0.5443429267398909
Alabama,Crenshaw,01041,13896.0,17.508636,37557.0,22.799999,100.0,4.101899827288428,29.90743925404206,90000.0,936.0280800533815,11.178595898635823,37.31184284352324,4.101899827288428,1.0360117410069711
Alabama,Cullman,01043,81316.0,17.751734,39297.0,109.4,73.239563,2.2750750159870137,32.00490055266572,119249.97231931625,1048.0804808484206,10.433584309581926,35.158974193210575,2.2750750159870137,0.30412092148270425
Alabama,Dale,01045,49607.0,15.429275,44093.0,89.599998,50.888538,1.5522002943133026,30.344020953172507,133725.74285060333,1114.965763240196,9.335854320958829,35.58363784283871,1.5522002943133026,0.7009476932769071
Alabama,Dallas,01047,41426.0,15.676146,28136.0,44.799999,45.638977,2.6311977984840436,31.902844034416603,90000.0,748.0153497936213,11.3027025993669,39.825411040774036,2.6311977984840436,2.2362868773042033
Alabama,DeKalb,01049,70937.0,15.532092,38248.0,91.5,90.130646,1.3674105191930868,32.66518076135479,111908.88275807984,1041.1481948002483,11.30759579826208,36.13705069283379,1.3674105191930868,0.6031043893976388
Alabama,Elmore,01051,80957.0,13.887619,53398.0,128.2,54.188366,0.8646565460676656,28.61799262799177,181302.65566434822,1273.4529752912538,7.6111680307914735,34.10694388184087,0.8646565460676656,0.30339663306210685
Alabama,Escambia,01053,37875.0,16.657425,32334.0,40.5,63.511574,2.5082508250825084,31.6611597877935,90000.0,853.1099504820959,11.432304828319365,37.13878216752576,2.5082508250825084,1.1298774939891045
Alabama,Etowah,01055,103363.0,17.363079,40478.0,195.2,37.483482,5.708038659868619,32.08187677175461,135327.59500868418,1082.1751733059025,9.434978265311319,34.97613371065489,5.708038659868619,0.5596985452111756
Alabama,Fayette,01057,16783.0,19.549543,36205.0,27.5,80.233162,2.6812846332598466,30.221741468910125,90000.0,911.8151249015759,11.013510560233719,36.61327527318455,2.6812846332598466,0.9294604053274154
Alabama,Franklin,01059,31573.0,16.035854,36138.0,50.0,70.366516,2.343774744243499,31.425877411756822,93543.17412068241,946.3902982550567,11.043942998117547,35.86647090912644,2.343774744243499,0.44940015022614765
Alabama,Geneva,01061,26765.0,18.950121,36519.0,46.599998,89.641655,2.7274425555763124,31.654780626990053,93559.78953850985,963.3341114308748,11.456827459969883,36.44854860205793,2.7274425555763124,0.7742753491142709
Alabama,Greene,01063,8587.0,18.00396,21339.0,14.0,100.0,2.32910213112845,32.36741868787877,90000.0,650.0,13.56248450427642,42.452123478599226,2.32910213112845,2.6971585940863725
Alabama,Hale,01065,15159.0,17.659475,33351.0,24.5,89.168785,1.8470875387558547,30.632963408413875,90000.0,851.3666355283427,11.518674296051916,39.72110468912021,1.8470875387558547,2.0288966297931106
Alabama,Henry,01067,17187.0,20.631872,41045.0,30.799999,87.752861,,29.462217675510175,100675.84513651654,1007.7306037427627,10.372884447701008,36.78137259496901,2.0529427662080506,0.890655310082968
Alabama,Houston,01069,103891.0,16.048552,41945.0,175.10001,33.80405,7.40198862269109,30.893710300003622,139219.44777585496,1079.8638987780432,8.655161965297712,34.684719031422695,7.40198862269109,0.4273121670170464
Alabama,Jackson,01071,52608.0,18.451567,38422.0,49.400002,77.017303,1.7487834549878345,31.11439754555075,100989.90443045019,996.2311520792925,10.891736612431949,35.40456943722541,1.7487834549878345,0.4596802341325461
Alabama,Jefferson,01073,659096.0,14.310055,47220.0,592.5,9.833765,5.733610885212473,30.327262742430232,190155.35030892942,1193.3777889146297,6.350526849619591,33.95298662875308,5.733610885212473,0.26310325358748543
Alabama,Lamar,01075,14066.0,20.218967,34298.0,24.1,100.0,,30.7719826947235,90000.0,879.514552053022,11.735405852990638,36.65031822612594,2.0529427662080506,0.5568768279012697
Alabama,Lauderdale,01077,92641.0,18.312626,43657.0,138.8,49.295105,2.5150851135026606,30.335187765774297,141406.3216415927,1103.619410242007,8.679043428893197,34.273069114862494,2.5150851135026606,0.005992692641740731
Alabama,Lawrence,01079,33433.0,16.151707,42339.0,49.700001,91.289787,1.2861543983489365,31.071805823155426,114735.97948242986,1096.2909889554812,10.997547429797638,36.895962080893895,1.2861543983489365,1.042811459356441
Alabama,Lee,01081,153947.0,10.321085,45056.0,230.8,27.409498,2.4164160392862475,28.751562918346075,158492.73313878934,1079.5253490408338,6.571385065074187,34.256580418947486,2.4164160392862475,0.10470688679000517
Alabama,Limestone,01083,90257.0,13.910278,51115.0,147.8,57.609142,1.0747088868453416,29.14457212801268,174788.7197241836,1241.4373369361401,7.809820832465673,34.479011452724045,1.0747088868453416,0.3202250433656434
Alabama,Lowndes,01085,10565.0,17.340275,27914.0,15.8,100.0,,31.169693372056667,90000.0,725.0590173229915,12.546351984292881,41.1503876527216,2.0529427662080506,2.2688159994926185
Alabama,Macon,01087,19684.0,16.749645,32390.0,35.200001,55.547268,7.264783580573054,29.982156021370333,90000.0,809.2683612768209,10.260874642999795,40.0973084318282,7.264783580573054,2.216670011473555
Alabama,Madison,01089,349973.0,13.667912,60150.0,417.70001,16.441515,3.543130470064834,26.29522657310453,247422.20311443615,1318.0482319768646,3.9133017129453713,32.17718879575885,3.543130470064834,-0.34631317954030394
Alabama,Marengo,01091,20066.0,18.638493,30713.0,21.5,69.315643,1.8439150802352238,30.391242266964852,90000.0,777.8385197877428,11.344376086407005,38.63696873604504,1.8439150802352238,1.411904291111033
Alabama,Marion,01093,30239.0,20.096563,34074.0,41.5,88.85495,3.2077780349879292,31.700667605373898,90000.0,900.1404566545918,11.619554286089869,36.038964171356646,3.2077780349879292,0.43834395542661064
Alabama,Marshall,01095,94534.0,16.40468,39831.0,164.39999,53.268688,1.5867307000655848,32.107916587204514,129276.82101553671,1065.7420213207859,9.799940736589479,35.14305543350278,1.5867307000655848,0.4671274408181674
Alabama,Mobile,01097,414291.0,14.543642,44263.0,335.89999,20.020243,3.59650583768414,31.279174636368673,163201.34915047896,1153.7584224413222,7.951772250013783,34.94078571651727,3.59650583768414,0.6591301441322448
Alabama,Monroe,01099,21975.0,17.806599,28182.0,22.5,79.044563,2.229806598407281,31.39968331984319,90000.0,737.4215627665174,12.102546495941938,38.089386911719274,2.229806598407281,1.2826989525703476
Alabama,Montgomery,01101,227392.0,13.256843,45358.0,292.5,10.49123,4.476850548831973,29.324872076522244,165134.79050637918,1108.4312897057468,6.56987120495416,35.22552380419285,4.476850548831973,0.7105058070553727
Alabama,Morgan,01103,119555.0,15.753419,46883.0,206.3,38.597374,1.6728702270921334,30.41784963431028,164041.89530204207,1188.400037004474,8.142593753124602,34.51559432153394,1.6728702270921334,0.44652404511612304
Alabama,Perry,01105,9856.0,18.861607,24912.0,14.7,100.0,,31.18681988516338,90000.0,650.0,12.61740677259912,41.97664857251399,2.0529427662080506,2.5861777227490563
Alabama,Pickens,01107,20042.0,17.922363,31679.0,22.4,100.0,,31.3596035275124,90000.0,827.8674001233878,12.263497581878395,38.8561826350511,2.0529427662080506,1.502595726224999
Alabama,Pike,01109,33277.0,14.283138,33193.0,48.900002,51.679382,2.914926225320792,29.78369141165776,90000.0,823.8417241892967,9.621819722221984,36.956360812302584,2.914926225320792,0.9186304420007614
Alabama,Randolph,01111,22615.0,19.394207,37496.0,39.5,81.342468,0.6632765863365023,30.496284646914507,93795.88477674068,952.9072409339219,10.741179595297172,36.50909870002009,0.6632765863365023,0.9331908646783831
Alabama,Russell,01113,58636.0,12.603179,38400.0,82.599998,35.408993,1.7907087795893308,30.71684578360289,110545.4684405119,982.9390650752923,9.565882071426161,37.32537152995692,1.7907087795893308,1.5714836488672272
Alabama,St. Clair,01115,86576.0,15.245564,54042.0,132.3,72.796768,0.46202180742931065,29.808613832524966,185023.9005140907,1342.4309239477618,8.632549690355013,34.30801434255752,0.46202180742931065,0.3587496293388685
Alabama,Shelby,01117,205951.0,12.972017,72310.0,248.5,22.94487,1.1944588761404413,23.37058409299338,296523.64251594985,1408.2724464702926,2.5813946134332317,30.25170551821259,1.1944588761404413,-0.9437954321620841
Alabama,Sumter,01119,13285.0,16.22883,20428.0,15.2,100.0,2.4840045163718476,31.408708518190455,90000.0,650.0,12.684306124780392,42.493003987645274,2.4840045163718476,2.5220762394189853
Alabama,Talladega,01121,81057.0,16.146662,37923.0,111.7,55.815338,2.5537584662644806,32.27416914901992,114422.98568484608,1019.9444305319021,10.4812997670457,36.578406771903836,2.5537584662644806,1.128298654300125
Alabama,Tallapoosa,01123,40958.0,19.515114,39395.0,58.099998,74.226257,1.953220372088481,30.484049907027792,107425.01176352781,1000.7659550727999,10.158926524809491,36.136467748032175,1.953220372088481,0.7439947119675183
Alabama,Tuscaloosa,01125,202471.0,11.722173,48022.0,147.3,25.508076,3.83758661734273,28.18794511836349,161153.2384188125,1128.0345837283762,6.8089755895698785,34.321793158992904,3.83758661734273,0.3708591860302437
Alabama,Walker,01127,65593.0,18.128458,37025.0,84.699997,74.087997,3.1558245544494077,32.59035950398002,106021.3718185115,1005.5483838623834,11.237740478788872,35.863638469300405,3.1558245544494077,0.6765978759387462
Alabama,Washington,01129,16909.0,16.718906,40293.0,16.299999,100.0,0.8871015435566858,29.64540432918418,90000.0,995.4185638631819,11.47610809295288,37.500265352127336,0.8871015435566858,1.1077301067922172
Alabama,Wilcox,01131,11119.0,17.753395,24442.0,13.1,100.0,1.8886590520730282,31.551224704540935,90000.0,650.0,13.054211708312048,41.85450870594275,1.8886590520730282,2.5334076140108786
Alabama,Winston,01133,24013.0,20.022488,33896.0,39.900002,84.892174,2.0405613625952608,31.49946412439052,90000.0,889.7548633002841,11.488931332756971,36.32586323896697,2.0405613625952608,0.6578532320322699
Arizona,Apache,04001,72346.0,13.322091,32460.0,6.4000001,74.061073,2.239239211566638,28.69128200155084,90000.0,776.0991781419502,11.687783869430922,38.88528019981362,2.239239211566638,1.5552937659392887
Arizona,Cochise,04003,128177.0,19.756275,45383.0,21.299999,36.301067,1.0532310788987105,26.212843959603592,107282.83145175826,991.3479145155749,8.058516954161165,32.87608843123077,1.0532310788987105,-0.6643335833491284
Arizona,Coconino,04005,138064.0,10.873942,51106.0,7.1999998,31.466066,2.8682350214393324,21.666246549197293,101338.72334703317,922.7293301193973,5.9938785196711635,31.979948493418746,2.8682350214393324,-0.9863039065805734
Arizona,Gila,04007,53179.0,26.397638,40593.0,11.3,41.062,0.9402207638353486,26.782561268546466,90000.0,905.9870913117556,9.340458055456548,33.98764969342362,0.9402207638353486,-0.0015600344626271884
Arizona,Graham,04009,37529.0,12.315809,47422.0,8.1000004,46.437401,1.5188254416584508,25.888577869418324,92977.46636183345,1023.0734497696297,9.207378660346148,34.64309284889839,1.5188254416584508,0.33194302035955686
Arizona,Greenlee,04011,9224.0,11.524284,51813.0,4.5999999,46.568687,,24.45658956238975,93682.71171054678,1055.9743958300835,8.852430977377772,33.780341293828194,2.0529427662080506,-0.1159737285582744
Arizona,La Paz,04012,20304.0,36.056934,36321.0,4.5999999,56.327785,2.068557919621749,27.36705958080809,90000.0,828.3324758621088,10.990508972758356,36.10355350953556,2.068557919621749,0.698449885814607
Arizona,Maricopa,04013,4088549.0,13.837843,55676.0,414.89999,2.3637998,2.3908237372231564,28.263109457350296,223838.04422226618,1311.3140684561959,5.314975488461856,31.16381381360622,2.3908237372231564,-0.9302992530572678
Arizona,Mohave,04015,203629.0,26.85865,39856.0,15.0,22.963644,2.7059014187566603,27.99914347181259,90000.0,929.9448851771357,9.782900434383295,32.92822672199713,2.7059014187566603,-0.23710542079311717
Arizona,Navajo,04017,108209.0,15.745456,36868.0,10.8,54.138241,1.6264820855936197,28.00831230736669,90000.0,860.5087151233294,10.399109926645519,35.88560139125988,1.6264820855936197,0.47730975096036704
Arizona,Pima,04019,1003338.0,17.801777,46764.0,106.7,7.5234914,2.8504850808002886,27.289902974822397,148338.2911145709,1063.4875189288286,6.434626240685867,31.678061161722876,2.8504850808002886,-0.9674635256513953
Arizona,Pinal,04021,397604.0,18.227432,51190.0,70.0,21.904623,1.0085411615577309,27.92309428728494,156351.2209904852,1191.1526638050966,7.696209791470283,33.886779531340395,1.0085411615577309,0.36454051788161024
Arizona,Santa Cruz,04023,46547.0,15.895761,38941.0,38.299999,26.883171,0.5370915418823984,28.25221382798971,97958.57833648105,916.8078822297894,8.68281079270096,34.48355200752641,0.5370915418823984,-0.31001967067556374
Arizona,Yavapai,04025,218586.0,28.272625,46638.0,26.0,33.197178,1.381607239255945,25.953113096244252,115843.75984843553,1008.6677404855328,7.571980133684334,31.39654481000317,1.381607239255945,-1.193776875936748
Arizona,Yuma,04027,203292.0,17.389765,41467.0,35.5,10.429576,2.1988076264683314,28.689762541883045,104894.64778299407,991.3986527702202,9.060811182605686,34.761886889424474,2.1988076264683314,0.26266286531579014
Arkansas,Arkansas,05001,18569.0,17.750013,37330.0,19.200001,34.707397,3.985136517852334,28.633727278452863,90000.0,890.7475327538713,9.983809447706495,35.53578652196556,3.985136517852334,0.8464160582311473
Arkansas,Ashley,05003,20989.0,18.11425,36352.0,23.6,51.68169,1.1911001000524084,29.55592197406235,90000.0,895.3473963342622,10.519073878623566,35.91617875279093,1.1911001000524084,0.782339094458022
Arkansas,Baxter,05005,40992.0,30.071722,38115.0,74.900002,65.842026,4.147150663544107,30.95626152728545,107681.97110278303,983.2482567604042,10.091764079081896,33.54858402585384,4.147150663544107,-0.3898999644388598
Arkansas,Benton,05007,245231.0,12.783865,59016.0,261.20001,25.160049,1.2681920311869217,27.27024361139992,227726.35283645106,1341.150580808648,5.404698355398386,32.092614217266075,1.2681920311869217,-0.42298469575818065
Arkansas,Boone,05009,37301.0,19.728693,38664.0,62.5,62.198196,3.217071928366532,30.903124838043187,106240.79209804689,995.6986822817515,10.29401060711278,33.75086882834563,3.217071928366532,-0.3134807973657835
Arkansas,Bradley,05011,11096.0,18.28587,34665.0,17.700001,49.591587,2.2530641672674836,29.18506707765914,90000.0,843.0836252058785,10.591130275622113,36.51024967353345,2.2530641672674836,1.0143795261287112
Arkansas,Calhoun,05013,5210.0,18.541267,35446.0,8.5,100.0,,28.942836479265413,90000.0,854.9231515367015,11.7326963594323,36.8062893921984,2.0529427662080506,0.8994633952295921
Arkansas,Carroll,05015,27690.0,20.913687,38145.0,43.599998,72.833931,1.444564824846515,30.08170962239884,97738.77635015524,956.2223446220031,10.227475074988646,34.38283634401901,1.444564824846515,-0.2447990099134521
Arkansas,Chicot,05017,11189.0,19.233175,29628.0,18.299999,54.279659,3.128072213781392,30.29454631334471,90000.0,747.9723484764809,11.378380961980726,38.88253945516155,3.128072213781392,1.8223373400937612
Arkansas,Clark,05019,22684.0,15.671839,35595.0,26.6,54.377037,1.1020983953447365,28.229077735332783,90000.0,837.3450183243087,9.315885614542209,35.59235373121241,1.1020983953447365,0.3734295089379708
Arkansas,Clay,05021,15202.0,20.984081,32404.0,25.200001,58.857178,1.6445204578344954,30.763581228918493,90000.0,830.7192384515623,11.36894122005583,35.63269518160562,1.6445204578344954,0.7802338162138476
Arkansas,Cleburne,05023,25587.0,25.380075,41717.0,46.900002,75.521759,0.9770586626021026,30.037936977392526,111355.50703194016,1044.2438474049034,10.155689604603692,34.36713630702233,0.9770586626021026,-0.03859695374181363
Arkansas,Cleveland,05025,8421.0,18.631992,42429.0,14.5,100.0,,28.160453042391556,90137.64673832509,995.6832184463593,10.499161164744878,35.391147204074706,2.0529427662080506,0.2757287732769732
Arkansas,Columbia,05027,24168.0,16.559086,36507.0,32.099998,57.486153,1.2413108242303874,28.89914828318159,90000.0,879.1843386450918,9.610061987521364,36.01622813086943,1.2413108242303874,0.6421272656966862
Arkansas,Conway,05029,21060.0,18.347578,38266.0,38.5,70.516617,1.1870845204178537,29.91810072678177,95838.82606421385,954.0383686758594,10.262630915436793,35.38218160585904,1.1870845204178537,0.41104598519326907
Arkansas,Craighead,05031,102884.0,12.845534,43892.0,136.39999,32.168224,5.374985420473543,29.424079352430454,141997.68325051424,1076.2347424473978,7.878800281543617,33.510710721269376,5.374985420473543,-0.039417556441525295
Arkansas,Crawford,05033,61927.0,15.32611,41792.0,104.4,51.961323,0.5651815847691637,31.397375899693966,127952.48874701028,1093.4659446666751,9.91797847745048,34.53081875210046,0.5651815847691637,0.3605058210444972
Arkansas,Crittenden,05035,49511.0,12.227586,39407.0,83.5,20.887196,1.2724445072812103,30.286372522957933,114449.36748029389,994.5792350101693,9.130147106392858,37.16161643914704,1.2724445072812103,1.6016155946810575
Arkansas,Cross,05037,17329.0,17.092735,39306.0,29.0,56.787914,0.865601015638525,29.3541283897812,93904.54054902116,961.4944754072832,10.1450251999909,36.012558849149336,0.865601015638525,0.9255387514053292
Arkansas,Dallas,05039,7738.0,20.199018,35745.0,12.2,52.636768,2.843111915223572,28.649409920842654,90000.0,853.3942980171006,10.713776251120327,36.93292547386265,2.843111915223572,1.3208494564308633
Arkansas,Desha,05041,12234.0,17.034494,26519.0,16.9,31.419127,4.086970737289521,30.282112964094235,90000.0,669.2094614123458,11.285133934082351,37.74958081602363,4.086970737289521,1.4608677867739546
Arkansas,Drew,05043,18688.0,15.93536,33092.0,22.299999,48.608784,2.6220034246575343,28.97054147323189,90000.0,798.9109653601581,10.073324481344017,35.82571854656186,2.6220034246575343,0.4891450767750275
Arkansas,Faulkner,05045,120417.0,11.250072,50872.0,174.8,38.7603,2.94808872501391,28.29679266387152,177913.67155518592,1199.5953636637266,6.772648757416103,33.06928263418107,2.94808872501391,-0.2894922845303072
Arkansas,Franklin,05047,17799.0,18.411146,39482.0,29.799999,82.604141,1.4045732906343054,30.05128111052796,94979.31210260332,988.7372340048875,10.826944132257037,34.79355718007453,1.4045732906343054,0.11697914386643837
Arkansas,Fulton,05049,12186.0,24.979485,35593.0,19.799999,92.919556,2.0515345478417855,30.413155688609173,90000.0,902.0795420205553,11.699001624520413,35.28147673476075,2.0515345478417855,0.1544429042534277
Arkansas,Garland,05051,97119.0,21.724894,40011.0,141.7,36.903275,4.3554814197016025,30.922957986387104,127078.31543356641,1031.0487266611121,8.979063905604617,33.72187999746362,4.3554814197016025,-0.014006138527896145
Arkansas,Grant,05053,18046.0,16.130999,49195.0,28.299999,75.029404,,27.234347619527647,126710.9071794039,1116.4947759522188,8.77018772921094,33.925750895392575,2.0529427662080506,0.09615195080188063
Arkansas,Greene,05055,43745.0,14.927421,42755.0,72.900002,41.506294,2.6060121156703624,29.973406269540444,124203.58665111873,1067.9274875451679,9.261917055950944,34.51307286397589,2.6060121156703624,0.6166868457325201
Arkansas,Hempstead,05057,22208.0,16.458033,34072.0,31.1,55.769825,3.0169308357348705,30.63011986584836,90000.0,869.6912033909878,10.97010674268823,37.09102478958509,3.0169308357348705,1.0608143791385627
Arkansas,Hot Spring,05059,33440.0,17.335526,42589.0,53.5,65.969078,1.9138755980861244,30.276887138366,117152.4466703063,1074.5519552798912,10.103973343148612,34.83864051225569,1.9138755980861244,0.5163840679403484
Arkansas,Howard,05061,13487.0,16.489954,34672.0,23.4,67.517586,1.4829094683769557,29.731614572175776,90000.0,859.0454503720654,10.750314861996777,36.438653512223084,1.4829094683769557,0.8553227966605463
Arkansas,Independence,05063,37030.0,16.73238,37592.0,48.0,68.584061,4.9689440993788825,30.288806295653107,97657.73659559636,948.8473385551597,10.217192098597081,34.47859733128475,4.9689440993788825,0.006221535639831466
Arkansas,Izard,05065,13461.0,24.797564,35188.0,23.6,100.0,1.8572171458286904,30.696520058473126,90000.0,900.1242898479603,11.717734193137623,35.53665168167341,1.8572171458286904,0.1495152840994361
Arkansas,Jackson,05067,17495.0,16.787653,31245.0,28.4,65.060844,,31.676446279411138,90000.0,824.7754700001674,11.942878601919297,37.08175229088201,2.0529427662080506,1.2887261051483847
Arkansas,Jefferson,05069,72385.0,15.164744,36377.0,88.900002,30.916252,3.743869586240243,31.108770892758603,104555.61810764542,943.036465638233,9.710300085124855,36.946640980625695,3.743869586240243,1.2958020418814409
Arkansas,Johnson,05071,26025.0,15.600385,34031.0,38.700001,71.366486,2.190201729106628,30.770288358188985,90000.0,872.6197359312744,10.872194316917527,35.47648921472933,2.190201729106628,0.30391488489914653
Arkansas,Lafayette,05073,7127.0,21.453627,29882.0,14.5,100.0,,30.49045729550799,90000.0,759.2632040869747,12.157332750791204,38.496864546756,2.0529427662080506,1.3100353091044972
Arkansas,Lawrence,05075,16915.0,19.160509,33381.0,29.6,63.56015,1.4779781259237363,30.654115451955434,90000.0,852.7208565847702,11.100685720211004,35.756912734015124,1.4779781259237363,0.7548342618413298
Arkansas,Lee,05077,9781.0,16.879665,25724.0,17.299999,63.50729,,31.731364872360484,90000.0,680.2146916471676,12.5921329797199,40.42638471735574,2.0529427662080506,2.4850125331346877
Arkansas,Lincoln,05079,13935.0,13.455328,32369.0,25.200001,100.0,,31.966956765835967,90000.0,862.282019627787,12.585156427638246,38.11001111438301,2.0529427662080506,1.3535708896327692
Arkansas,Little River,05081,12616.0,19.197844,35396.0,24.700001,68.521751,1.981610653138871,30.651198782555504,90000.0,904.1081934227789,11.413624953338067,36.05914509183627,1.981610653138871,0.6787091133432294
Arkansas,Logan,05083,21935.0,19.11101,36463.0,31.6,71.019547,1.8235696375655346,30.457149357917757,90000.0,925.4658641981293,10.945029598737221,35.13645989820266,1.8235696375655346,0.36293640961412854
Arkansas,Lonoke,05085,71279.0,12.596978,56156.0,88.699997,44.812454,,27.766754215840038,183618.13621625357,1299.3915414539279,7.4512772336445785,33.451530744011826,2.0529427662080506,0.20006615491781876
Arkansas,Madison,05087,15761.0,17.581371,39839.0,18.799999,100.0,,29.707498553742358,90000.0,986.2641957354514,11.321562677579072,35.56287528709183,2.0529427662080506,0.3680844210548098
Arkansas,Marion,05089,16404.0,26.487442,33726.0,27.9,100.0,,30.780472336619752,90000.0,865.0851750206981,11.528361128188513,35.50793153304428,2.0529427662080506,0.13525378854135092
Arkansas,Miller,05091,43666.0,15.03229,39955.0,69.5,40.011963,1.1450556497045756,30.609467241765326,112893.30999912664,1019.1677197039447,9.782099392572336,35.5541274685604,1.1450556497045756,0.8963437490104067
Arkansas,Mississippi,05093,44199.0,13.391706,35003.0,51.599998,36.267212,2.8054933369533246,31.08503110687625,90344.32719580356,906.724453194991,10.490659835909943,37.0424210957943,2.8054933369533246,1.500224961366042
Arkansas,Monroe,05095,7542.0,21.015646,31541.0,13.4,68.977791,,30.302439819509075,90000.0,796.474378622613,11.935428232170716,38.16778017366767,2.0529427662080506,1.5778563706297275
Arkansas,Montgomery,05097,9100.0,24.791208,35103.0,12.2,100.0,,29.532997926795694,90000.0,863.9140218535911,11.71138334332004,35.667073785455365,2.0529427662080506,0.25224733061351284
Arkansas,Nevada,05099,8668.0,19.497,30750.0,14.6,69.178612,,29.661391598805196,90000.0,760.0731597193832,11.305315473655213,37.21000860293336,2.0529427662080506,1.070859059471998
Arkansas,Newton,05101,7988.0,23.560341,33176.0,10.1,100.0,,29.164718705136124,90000.0,806.3072564679966,11.648531374242332,36.01378835806134,2.0529427662080506,0.2517892463723203
Arkansas,Ouachita,05103,24728.0,18.210127,31233.0,35.599998,56.351456,3.31607893885474,30.725818152042436,90000.0,799.7162319522845,10.818524130164755,36.937204459022816,3.31607893885474,1.061782637582958
Arkansas,Perry,05105,10246.0,18.504782,45819.0,18.9,100.0,,28.86539800267158,106128.57166124957,1102.1530592370075,10.734792829829335,34.87228045459202,2.0529427662080506,0.2889828289298844
